"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Romania","ROU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","195.767","190.118","184.469","186.055","187.64","189.225","190.81","192.395","191.166","189.937","188.707","187.478","186.249","188.868","191.486","194.105","196.724","199.343","203.534","207.725","211.916","216.107","220.298","222.975","225.652","228.328","231.005","233.681","238.726","243.771","248.816","253.861","258.905","260.928","262.951","264.974","266.997","269.02","262.959","256.899","250.838","244.777","238.717","234.802","230.887","226.972","223.057","219.142","213.782","208.422","203.062","197.701","192.341","190.361","188.381","186.402","184.422","",
"Russian Federation","RUS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","277.05","276.223","276.047","272.522","264.594","274.595","279.41","285.854","294.668","308.658","312.619","313.912","311.78","312.442","317.07","329.542","336.019","345.681","349.588","358.077","362.382","357.011","348.449","351.011","359.813","332.234","283.61","282.559","287.665","303.974","316.078","322.901","364.039","442.675","486.421","465.811","426.887","391.617","383.463","416.557","442.882","451.38","462.146","471.35","463.727","464.855","427.335","400.538","394.451","370.13","365.664","346.943","332.287","322.118","321.783","","","",
"Rwanda","RWA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","458.097","454.692","451.287","448.851","446.414","443.977","441.541","439.104","437.968","436.831","435.695","434.559","433.423","430.655","427.887","425.119","422.351","419.583","411.73","403.878","396.026","388.174","380.321","385.607","390.893","396.178","401.464","406.75","463.192","519.634","576.076","632.518","688.96","647.936","606.913","565.89","524.866","483.843","473.927","464.011","454.094","444.178","434.262","408.773","383.284","357.795","332.306","306.817","294.993","283.168","271.344","259.52","247.695","242.027","236.359","230.691","225.023","",
"South Asia","SAS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","454.293280257892","444.601854684119","434.839479395065","424.365301749413","413.955906019301","403.632243293096","393.313481991433","383.060057855693","373.923172306774","364.799242342996","355.66838760637","346.555301618317","337.442873808058","331.572408999392","325.688453097314","319.782513919639","313.806855730364","307.802602226059","304.508017293011","301.185992568093","297.840367817341","294.457757882723","291.051201148564","288.975347058674","286.915753396812","284.880434519383","282.865301215526","280.880751611332","277.221284105651","273.589743978817","269.980332856026","266.431348780293","262.895194079404","259.95775064981","257.008459525777","254.041193510308","251.032633857614","248.010441408093","245.287915743851","242.574657156116","239.874428326334","237.201062861936","234.535863830001","231.784596482831","229.039776692528","226.300370196838","223.562920593506","220.833838689465","218.995040513319","217.154037864609","215.30787843138","213.450047223901","211.587653807099","209.351042849716","207.111361055326","204.867201714196","202.623031657961","",
"Saudi Arabia","SAU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","400.581","396.467","392.352","386.532","380.712","374.892","369.072","363.252","353.282","343.313","333.343","323.374","313.404","302.827","292.249","281.671","271.093","260.516","252.068","243.62","235.172","226.724","218.276","212.248","206.22","200.192","194.164","188.136","183.094","178.053","173.011","167.97","162.928","157.678","152.428","147.178","141.928","136.678","132.958","129.238","125.518","121.798","118.078","116.327","114.577","112.826","111.076","109.325","107.622","105.919","104.216","102.513","100.81","99.705","98.601","97.496","96.391","",
"Sudan","SDN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","392.681","388.652","384.623","380.686","376.749","372.812","368.875","364.938","361.359","357.78","354.201","350.621","347.042","345.215","343.387","341.559","339.732","337.904","336.98","336.056","335.132","334.208","333.284","332.046","330.807","329.568","328.329","327.09","326.617","326.145","325.672","325.199","324.727","324.837","324.947","325.057","325.167","325.277","322.947","320.616","318.286","315.955","313.625","308.336","303.046","297.757","292.468","287.179","281.477","275.776","270.074","264.373","258.672","256.339","254.006","251.674","249.341","",
"Senegal","SEN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","494.958","491.532","488.106","487.834","487.563","487.291","487.019","486.748","480.426","474.104","467.783","461.461","455.139","442.509","429.879","417.249","404.618","391.988","381.884","371.78","361.676","351.572","341.468","331.474","321.48","311.485","301.491","291.496","288.476","285.455","282.435","279.414","276.394","276.87","277.346","277.822","278.298","278.775","279.338","279.902","280.465","281.029","281.592","276.274","270.955","265.637","260.318","255","250.6","246.2","241.8","237.4","233","230.144","227.288","224.432","221.575","",
"Singapore","SGP","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","269.705","265.688","261.672","258.274","254.877","251.48","248.083","244.686","240.345","236.005","231.664","227.323","222.983","217.755","212.527","207.299","202.071","196.843","191.732","186.621","181.51","176.399","171.288","166.907","162.525","158.144","153.763","149.381","143.568","137.755","131.941","126.128","120.315","117.111","113.908","110.704","107.5","104.297","102.216","100.136","98.056","95.975","93.895","91.427","88.958","86.49","84.021","81.553","79.197","76.841","74.486","72.13","69.775","68.085","66.395","64.706","63.016","",
"Solomon Islands","SLB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","398.989","393.468","387.946","382.35","376.755","371.159","365.563","359.968","354.311","348.655","342.998","337.341","331.685","325.993","320.301","314.609","308.917","303.225","301.409","299.594","297.778","295.963","294.147","300.228","306.308","312.389","318.47","324.55","319.06","313.569","308.079","302.588","297.098","290.188","283.277","276.367","269.456","262.546","256.865","251.185","245.504","239.823","234.143","228.093","222.044","215.994","209.945","203.896","198.664","193.432","188.201","182.969","177.738","174.274","170.811","167.347","163.884","",
"Sierra Leone","SLE","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","544.595","541.383","538.17","533.749","529.328","524.907","520.486","516.064","504.014","491.964","479.913","467.863","455.812","454.161","452.51","450.859","449.208","447.557","448.646","449.734","450.823","451.912","453","462.456","471.912","481.368","490.824","500.279","514.589","528.898","543.208","557.517","571.827","575.272","578.717","582.162","585.607","589.052","576.301","563.551","550.8","538.049","525.299","511.255","497.21","483.166","469.122","455.078","446.677","438.276","429.875","421.474","413.073","409.647","406.221","402.795","399.368","",
"El Salvador","SLV","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","365.725","352.496","339.266","336.565","333.863","331.161","328.46","325.758","326.048","326.338","326.628","326.918","327.208","337.291","347.375","357.458","367.541","377.624","386.111","394.597","403.084","411.57","420.057","410.228","400.398","390.569","380.74","370.911","360.756","350.601","340.446","330.292","320.137","318.406","316.675","314.944","313.213","311.481","309.484","307.486","305.489","303.491","301.494","298.82","296.146","293.472","290.798","288.124","284.948","281.772","278.597","275.421","272.245","268.603","264.96","261.317","257.674","",
"San Marino","SMR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","517.624","512.988","508.351","503.646","498.941","494.235","489.53","484.824","480.358","475.892","471.426","466.96","462.494","458.336","454.179","450.022","445.865","441.707","438.109","434.511","430.913","427.315","423.717","422.211","420.706","419.2","417.694","416.188","420.131","424.074","428.016","431.959","435.902","427.417","418.932","410.446","401.961","393.476","390.667","387.857","385.047","382.238","379.428","375.95","372.471","368.992","365.513","362.034","359.713","357.392","355.071","352.75","350.428","345.857","341.285","336.713","332.142","",
"Serbia","SRB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","216.657","210.873","205.089","204.206","203.322","202.439","201.556","200.672","199.44","198.209","196.977","195.745","194.514","195.082","195.651","196.22","196.788","197.357","196.47","195.583","194.695","193.808","192.921","194.968","197.016","199.063","201.11","203.158","201.766","200.374","198.982","197.59","196.198","196.075","195.952","195.829","195.706","195.584","194.272","192.961","191.65","190.339","189.028","185.229","181.43","177.631","173.831","170.032","167.033","164.033","161.034","158.034","155.035","153.47","151.905","150.34","148.775","",
"Sub-Saharan Africa (excluding high income)","SSA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","480.120270380008","475.01700571242","469.935942745961","465.43652890955","460.949548674669","456.468817253443","451.93080903812","447.409896134427","443.475804981165","439.570486420994","435.691463862679","431.776806007595","427.890256339736","424.064372894895","420.270132241024","416.50572296922","412.76304262666","409.044792669274","406.397249358773","403.736958147243","401.058735974924","398.311941744028","395.569693699052","394.662574253025","393.780440232233","392.931669741235","392.068488667859","391.257014059833","394.578513263343","397.960106171168","401.33836806024","404.525836105919","407.556442078929","411.549996466004","415.689713845206","419.971165073332","424.31699483249","428.698881203713","429.888154706301","431.059941553698","432.190731493831","433.222296786138","434.171506468676","424.525949895547","414.838066863897","405.113828969798","395.384983643955","385.599026256147","375.909562032313","366.251114700991","356.621189200105","347.00837673031","337.407182972266","330.584103347206","323.794836697507","317.042260052915","310.304244716478","",
"South Sudan","SSD","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","580.352","575.081","569.81","564.584","559.359","554.133","548.907","543.682","539.263","534.845","530.426","526.008","521.59","516.873","512.156","507.439","502.722","498.005","496.302","494.6","492.897","491.194","489.492","484.095","478.697","473.3","467.903","462.505","454.946","447.386","439.827","432.267","424.707","420.834","416.961","413.088","409.215","405.341","404.406","403.47","402.535","401.599","400.664","398.538","396.412","394.286","392.161","390.035","383.433","376.831","370.229","363.627","357.024","351.412","345.8","340.188","334.576","",
"Sub-Saharan Africa","SSF","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","480.085447947331","474.981456386939","469.899948263914","465.401495085965","460.915289954305","456.43506850984","451.89782464392","447.377530800601","443.443874584206","439.539009831062","435.660458203462","431.746005647843","427.859562467592","424.034116566585","420.240244684204","416.476075178137","412.733800828625","409.015969872249","406.369273905211","403.709750829249","401.032275388996","398.285975760237","395.544424910646","394.637977939227","393.756375140186","392.908124174148","392.045718661121","391.234207745818","394.556928955469","397.939651372174","401.319009639827","404.506960058063","407.53826832054","411.53047073562","415.668715262237","419.948945449107","424.293708508216","428.674601413078","429.863385861372","431.034699618398","432.165305947931","433.196528300687","434.144727149518","424.501266878208","414.815215138974","405.092535416337","395.364970111543","385.58055329102","375.89192046905","366.234682215087","356.605652358688","346.994650957947","337.394750505603","330.572499957783","323.784082001463","317.032242213501","310.294997433236","",
"Small states","SST","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","348.762651162121","343.535675443615","338.456230734482","335.807716922452","330.907373241315","327.118397201991","324.016119653336","321.354828916802","318.636715319353","316.938261366984","313.661622997798","310.034740102622","307.161062299994","303.762745188663","301.971790069338","301.261976613708","298.302311330727","295.275516464162","291.433723381885","287.089140339197","281.633230093937","277.281941242533","271.915593254268","270.416439405337","267.659078648693","264.349090220245","259.703968266209","257.601830769072","258.313455309469","258.836375561798","261.476616335128","262.883266326203","263.299269915438","271.113360710083","279.593751822591","283.972135121533","286.38473224551","292.103750953309","296.129572400604","298.262353409664","301.100552971498","304.448964507565","306.205012710501","298.858063758265","292.140597354234","284.282346837093","276.21435158071","268.042902494668","258.4111414042","250.390523155674","242.560555507881","236.61004092688","231.030896558207","225.899590661039","223.623029671017","220.882727185704","216.577139754182","",
"Sao Tome and Principe","STP","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","369.987","364.265","358.543","353.566","348.589","343.612","338.634","333.657","327.221","320.785","314.348","307.912","301.476","295.973","290.47","284.967","279.465","273.962","274.307","274.651","274.996","275.341","275.686","274.011","272.337","270.662","268.987","267.313","265.672","264.032","262.392","260.752","259.111","257.531","255.95","254.369","252.789","251.208","249.649","248.09","246.53","244.971","243.412","240.309","237.207","234.105","231.002","227.9","226.93","225.959","224.989","224.019","223.048","221.873","220.699","219.524","218.349","",
"Suriname","SUR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","307.61","304.823","302.035","297.825","293.616","289.406","285.196","280.986","278.003","275.02","272.037","269.054","266.071","263.494","260.916","258.339","255.762","253.184","252.977","252.769","252.561","252.354","252.146","252.157","252.167","252.177","252.188","252.198","252.404","252.611","252.817","253.023","253.229","255.166","257.104","259.042","260.979","262.917","264.249","265.581","266.913","268.246","269.578","263.69","257.802","251.914","246.027","240.139","237.099","234.059","231.019","227.979","224.939","223.645","222.351","221.057","219.762","",
"Slovak Republic","SVK","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","181.272","175.091","180.219","182.485","174.721","181.435","185.796","184.773","197.396","209.216","215.683","217.364","215.351","222.668","221.053","225.366","225.347","234.342","233.198","233.148","239.178","244.444","241.244","251.019","253.825","248.531","246.644","252.511","251.66","263.808","270.649","260.558","256.844","243.329","231.344","229.544","220.315","225.37","230.194","223.535","216.584","210.712","212.014","209.27","197.597","201.653","196.359","196.963","195.775","184.817","175.133","170.521","164.177","156.196","154.464","","","",
"Slovenia","SVN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","256.981","248.286","239.519","225.929","240.905","221.933","218.48","206.061","207.906","203.596","213.908","201.144","186.773","180.228","183.5","179.697","171.924","168.105","170.254","161.65","166.371","152.933","140.086","148.871","139.615","133.546","124.214","120.57","111.455","110.614","106.159","94.604","","","",
"Sweden","SWE","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","141.055","137.162","138.939","137.839","141.899","139.094","138.886","142.8","143.177","143.041","140.522","144.396","146.198","144.453","145.676","146.576","147.497","147.072","146.065","146.666","141.942","137.643","133.802","129.948","128.029","126.695","125.57","125.391","122.28","117.445","114.446","115.108","107.175","106.113","102.586","99.463","94.49","93.204","90.341","89.999","87.19","87.964","84.692","82.362","81.891","79.633","77.774","77.59","75.892","74.486","71.854","70.81","68.108","67.313","66.385","66.952","63.986","",
"Eswatini","SWZ","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","472.433","468.611","464.788","460.85","456.912","452.975","449.037","445.099","438.706","432.312","425.919","419.526","413.133","406.424","399.714","393.005","386.296","379.586","371.756","363.926","356.095","348.265","340.435","332.777","325.119","317.461","309.803","302.145","307.807","313.468","319.13","324.791","330.453","367.475","404.497","441.52","478.542","515.564","546.973","578.381","609.79","641.198","672.606","663.891","655.175","646.46","637.744","629.029","611.152","593.275","575.398","557.52","539.643","528.933","518.222","507.511","496.8","",
"Sint Maarten (Dutch part)","SXM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","288.683","279.528","270.372","269.138","267.903","266.669","265.435","264.2","263.101","262.002","260.903","259.804","258.705","257.708","256.711","255.714","254.717","253.72","253.621","253.522","253.423","253.324","253.225","253.612","254","254.387","254.774","255.162","261.906","268.651","275.395","282.139","288.884","284.913","280.941","276.97","272.999","269.028","266.339","263.651","260.962","258.274","255.585","255.576","255.567","255.558","255.549","255.54","252.98","250.421","247.861","245.302","242.743","240.132","237.521","234.91","232.299","",
"Syrian Arab Republic","SYR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","340.744","335.592","330.439","324.035","317.63","311.225","304.82","298.416","290.594","282.772","274.949","267.127","259.305","252.464","245.623","238.782","231.941","225.1","218.993","212.886","206.779","200.671","194.564","189.618","184.673","179.727","174.781","169.836","168.215","166.594","164.973","163.352","161.73","160.858","159.985","159.113","158.24","157.367","156.504","155.64","154.777","153.913","153.05","152.2","151.35","150.5","149.65","148.8","177.02","205.24","233.46","261.68","289.9","284.827","279.754","274.681","269.608","",
"Turks and Caicos Islands","TCA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","512.034","507.884","503.733","499.287","494.842","490.396","485.95","481.504","475.87","470.236","464.601","458.967","453.333","449.41","445.487","441.564","437.642","433.719","430.932","428.146","425.359","422.573","419.786","417.924","416.062","414.201","412.339","410.477","411.439","412.401","413.363","414.324","415.286","416.459","417.633","418.806","419.979","421.153","423.118","425.083","427.049","429.014","430.979","427.802","424.625","421.448","418.27","415.093","410.445","405.797","401.149","396.501","391.853","389.501","387.149","384.798","382.446","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","461.818458885492","458.523472478723","455.567441745817","426.831847861136","398.167883185127","369.609824594365","341.038027860788","312.481923831609","300.452108707712","288.398013948064","276.344060237782","264.310010265674","252.343918236403","243.209430713564","234.067300849612","224.895642562639","215.583338863426","206.20977215468","202.412720128619","198.671482557463","195.019876445208","191.428071778177","187.853027079982","184.697755969867","181.589284681449","178.499340861846","175.418319540539","172.358133384402","171.839143506361","171.333224641042","170.819671519253","170.370477525241","169.860863493179","168.748540481105","167.653441489554","166.599142016946","165.437184494763","164.35644127606","160.69400895512","157.013685216991","153.269117468145","149.506420947304","145.66824524125","144.090563038487","142.538796600218","141.047461428618","139.654608180122","138.304808409447","136.916980450123","135.559962629473","134.223012858538","132.890649279884","131.570190419717","130.438968605125","129.31795315069","128.208163112076","127.084818926983","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","259.589410630042","257.386712531434","256.13220026049","252.699509160204","246.745953120879","251.139445511147","252.310446159759","255.901406848425","259.139375907311","266.482223514011","267.611484969688","268.925288602934","266.243940360797","266.44123924314","268.071437861508","276.13539948624","279.083038547347","285.198215775193","287.860413886724","291.814030717771","294.816399906123","290.524254531602","286.411438451334","286.963432348659","291.602164162247","278.320447905024","254.539880017344","254.343247047166","257.024372033676","267.68955751096","275.628320883648","283.029016620196","301.14319669608","329.824148302567","347.470759391103","344.722398626049","329.086682135913","314.448929172156","306.490331595961","317.087278274029","323.899488393177","323.638576776969","325.366605351092","326.011205831596","322.666742829663","322.430550873411","305.419874690436","295.230707329493","289.642461762773","271.985971659932","264.528844999265","254.831478577595","245.571956823999","239.474187370774","230.550492956736","","","",
"Togo","TGO","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","468.151","460.285","452.418","445.136","437.854","430.572","423.29","416.008","409.296","402.583","395.871","389.158","382.446","376.333","370.22","364.107","357.994","351.882","346.084","340.286","334.489","328.691","322.893","318.1","313.307","308.513","303.72","298.926","297.018","295.11","293.202","291.294","289.387","300.353","311.32","322.286","333.253","344.219","345.969","347.719","349.469","351.219","352.969","351.252","349.535","347.818","346.101","344.384","335.123","325.861","316.599","307.337","298.075","294.718","291.361","288.003","284.646","",
"Thailand","THA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","338.283","335.353","332.423","330.436","328.45","326.464","324.477","322.491","319.982","317.473","314.964","312.456","309.947","306.519","303.09","299.662","296.233","292.805","289.719","286.633","283.547","280.461","277.375","264.769","252.163","239.556","226.95","214.344","218.77","223.196","227.622","232.048","236.474","242.231","247.989","253.747","259.504","265.262","262.744","260.226","257.707","255.189","252.671","246.583","240.494","234.406","228.318","222.23","219.991","217.752","215.513","213.274","211.034","208.697","206.36","204.022","201.685","",
"Tajikistan","TJK","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","224.269","220.793","217.317","213.935","210.552","207.169","203.786","200.404","197.808","195.212","192.616","190.02","187.425","186.298","185.171","184.045","182.918","181.791","181.575","181.36","181.144","180.928","180.712","180.312","179.912","179.512","179.112","178.712","199.806","220.9","241.994","263.089","284.183","275.735","267.288","258.84","250.393","241.945","233.332","224.718","216.105","207.491","198.877","195.745","192.612","189.48","186.347","183.214","180.082","176.95","173.818","170.686","167.554","166.565","165.576","164.587","163.598","",
"Turkmenistan","TKM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","364.718","359.618","354.518","349.54","344.562","339.585","334.607","329.629","326.639","323.65","320.66","317.67","314.681","313.132","311.583","310.035","308.486","306.937","303.529","300.121","296.713","293.305","289.897","288.046","286.195","284.344","282.492","280.641","284.607","288.573","292.538","296.504","300.469","303.021","305.572","308.124","310.676","313.227","310.285","307.342","304.399","301.457","298.514","293.49","288.465","283.44","278.416","273.391","269.164","264.937","260.71","256.483","252.256","250.802","249.348","247.893","246.439","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","314.0705761325","308.876850470701","303.659986426359","300.377470659841","297.094664232903","293.816659025603","290.514425509023","287.211766364847","284.779178810712","282.345336557413","279.905028067228","277.435793222912","274.964433399944","274.393961851726","273.83171344309","273.281186933322","272.716955760639","272.174441609983","271.084796884424","269.994744319135","268.897179514822","267.781125707026","266.644135122252","264.704012494731","262.761265578188","260.816780108862","258.840743309215","256.867000485917","254.410575864433","251.942531367959","249.462258425958","247.003210085033","244.515149777814","240.481908072086","236.472191746449","232.495412130918","228.524725832869","224.584067317232","221.513508388986","218.4394855259","215.35359377784","212.248813229881","209.145633706248","206.285562876512","203.417667814694","200.541090555687","197.650928394333","194.748569170622","192.231071595953","189.714542107734","187.204573848218","184.700446268464","182.199799286195","180.061439317733","177.922801538624","175.78277121763","173.64311777753","",
"Timor-Leste","TLS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","583.85","577.61","571.37","565.189","559.007","552.826","546.645","540.464","534.716","528.969","523.221","517.474","511.727","534.813","557.899","580.986","604.072","627.158","604.17","581.182","558.194","535.206","512.218","498.147","484.075","470.003","455.932","441.86","433.071","424.282","415.493","406.704","397.915","382.175","366.435","350.695","334.955","319.215","310.08","300.944","291.808","282.673","273.537","255.735","237.933","220.132","202.33","184.528","183.758","182.988","182.219","181.449","180.679","178.634","176.589","174.544","172.499","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","350.19002630617","346.408783613595","342.540603744551","338.525185949137","334.519183323565","330.552611604214","326.609636406207","322.718222456046","318.798098594797","314.875257201305","310.94269761382","307.013472450261","303.080279682997","298.7377896718","294.436995150341","290.185020535841","286.053830944781","281.956224803629","294.686599998132","307.513898193139","320.407609413727","333.053705018571","345.60750232676","330.300699060742","315.042410263972","299.843798028541","284.597622662761","269.439105498621","257.94298275698","246.395513496148","234.808321471153","223.202328419053","211.688435245003","208.439991691607","205.192757835469","201.936956849822","198.646458931439","195.34393671534","192.777628094004","190.2301115999","187.709221083194","185.202765648134","182.712494064522","180.737640899946","178.800565825024","176.899221434203","175.00811175736","173.151793145534","169.707302068053","166.331303094885","162.956215111986","159.3835511358","155.585228048639","153.486085442967","151.461556011163","149.560398914368","147.809087234155","",
"Tonga","TON","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","303.882","298.409","292.937","288.129","283.322","278.514","273.706","268.898","264.13","259.362","254.593","249.825","245.057","241.911","238.765","235.619","232.474","229.328","226.217","223.106","219.996","216.885","213.774","210.986","208.199","205.411","202.623","199.835","197.98","196.124","194.269","192.413","190.558","189.323","188.088","186.853","185.618","184.383","184.312","184.24","184.169","184.098","184.027","183.328","182.629","181.93","181.23","180.531","178.984","177.438","175.891","174.344","172.798","170.895","168.993","167.091","165.189","",
"South Asia (IDA & IBRD)","TSA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","454.293280257892","444.601854684119","434.839479395065","424.365301749413","413.955906019301","403.632243293096","393.313481991433","383.060057855693","373.923172306774","364.799242342996","355.66838760637","346.555301618317","337.442873808058","331.572408999392","325.688453097314","319.782513919639","313.806855730364","307.802602226059","304.508017293012","301.185992568093","297.840367817341","294.457757882723","291.051201148564","288.975347058674","286.915753396812","284.880434519383","282.865301215526","280.880751611332","277.221284105651","273.589743978817","269.980332856026","266.431348780293","262.895194079403","259.95775064981","257.008459525777","254.041193510308","251.032633857614","248.010441408093","245.287915743851","242.574657156116","239.874428326334","237.201062861936","234.535863830001","231.784596482831","229.039776692528","226.300370196838","223.562920593506","220.833838689465","218.995040513319","217.154037864609","215.30787843138","213.450047223901","211.587653807099","209.351042849716","207.111361055326","204.867201714196","202.623031657961","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","480.085447947331","474.981456386939","469.899948263914","465.401495085965","460.915289954305","456.43506850984","451.89782464392","447.377530800601","443.443874584206","439.539009831062","435.660458203462","431.746005647843","427.859562467592","424.034116566585","420.240244684204","416.476075178137","412.733800828625","409.01596987225","406.369273905211","403.709750829249","401.032275388996","398.285975760237","395.544424910646","394.637977939227","393.756375140186","392.908124174148","392.045718661121","391.234207745818","394.556928955469","397.939651372174","401.319009639827","404.506960058063","407.53826832054","411.53047073562","415.668715262237","419.948945449107","424.293708508216","428.674601413078","429.863385861372","431.034699618398","432.165305947931","433.196528300687","434.144727149518","424.501266878208","414.815215138974","405.092535416337","395.364970111543","385.58055329102","375.89192046905","366.234682215087","356.605652358688","346.994650957947","337.394750505603","330.572499957783","323.784082001463","317.032242213501","310.294997433237","",
"Trinidad and Tobago","TTO","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","281.171","274.464","267.757","266.557","265.358","264.159","262.959","261.76","262.245","262.731","263.216","263.701","264.186","261.784","259.382","256.98","254.578","252.175","252.456","252.738","253.019","253.3","253.581","252.284","250.986","249.689","248.392","247.095","245.875","244.655","243.435","242.216","240.996","242.747","244.498","246.249","248","249.751","248.268","246.784","245.301","243.818","242.335","240.552","238.769","236.987","235.204","233.421","230.523","227.624","224.726","221.828","218.929","217.724","216.52","215.315","214.11","",
"Tunisia","TUN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","461.742","456.495","451.248","440.271","429.294","418.317","407.341","396.364","381.392","366.42","351.448","336.476","321.505","310.266","299.028","287.789","276.551","265.312","258.285","251.258","244.231","237.204","230.176","225.055","219.933","214.811","209.689","204.568","198.086","191.605","185.124","178.642","172.161","167.195","162.229","157.264","152.298","147.332","144.934","142.536","140.138","137.74","135.342","134.134","132.926","131.718","130.511","129.303","126.962","124.621","122.281","119.94","117.599","115.745","113.89","112.036","110.181","",
"Turkey","TUR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","354.893","345.939","336.986","330.623","324.261","317.899","311.537","305.174","301.471","297.769","294.066","290.363","286.66","283.164","279.668","276.171","272.675","269.179","265.788","262.398","259.007","255.617","252.226","249.4","246.573","243.746","240.92","238.093","235.196","232.298","229.4","226.503","223.605","220.97","218.336","215.702","213.067","210.433","204.025","197.618","191.211","184.804","178.396","175.424","172.452","169.48","166.508","163.536","160.265","156.994","153.723","150.452","147.18","144.826","142.472","140.118","137.763","",
"Tuvalu","TUV","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","443.437","440.602","437.767","434.358","430.949","427.539","424.13","420.721","416.891","413.061","409.231","405.402","401.572","397.59","393.608","389.626","385.644","381.662","381.66","381.659","381.658","381.656","381.655","386.344","391.033","395.722","400.411","405.1","416.603","428.107","439.61","451.114","462.617","469.898","477.178","484.458","491.738","499.018","495.021","491.025","487.028","483.031","479.034","459.797","440.561","421.324","402.087","382.85","371.459","360.068","348.677","337.285","325.894","306.655","287.415","268.176","248.936","",
